Review_ID,Rating,Reviewer_Location,Review_Text,Branch,Year,Month,Sentiment,Sentiment_Label
210036970,5,United States,This visit to Disney with my children was a joy. They were old enough to ride all the rides so no one was left behind.,Disneyland_California,2014,5,0.2344,Positive
387157687,3,United States,"I really wish Disneyland would cap their occupancy. We were there all day but it was so crowded, we barely had time to do a small part of our itinerary. The crowds were thick and maddening, especially with the millions of strollers scraping the back of our heals. Lines were unbearably long without fast passes, and only a handful of rides have that option. I love Disney but this last trip truly challenged that love. ",Disneyland_California,2016,6,0.9266,Positive
234033668,5,United States,Spent three days there....enjoyed every minute of it. Had a great time. Wish the Disney merchandise does not cost so much Plus food and drink prices were outrageous. Fast pass was very helpful but only used it twice the whole time we were there.,Disneyland_California,2014,10,0.5341,Positive
377685707,5,United States,"Whether you have heard about DL, seen photos of it, there is no better place to take your children when on holiday in Southern California.  Fantasy, adventure. It's fantastic.  Imagination abound.",Disneyland_California,2016,5,0.8519,Positive
568485127,5,United States,"We found a 3 day pass to be adequate for a group with 2 toddlers.Park is very clean, lines were not overly long (don't forget fast pass) plenty of restrooms. Enjoyed breakfast with Minnie. (be sure to reserve in advance) The nite shows were spectacular. (definitely advise an afternoon break for your group) The cast members were outstanding, very patient with the little ones and generous with greetings, hugs, autographs and photo ops. In the end, the kids favorite things were King Arthur's Carousel and meeting the princesses, Mickey & Minnie.",Disneyland_California,2018,3,0.9781,Positive
141128646,5,United States,"I started going to Disneyland almost before I could walk  literally, my family lived less than 3 miles from the iconic resort. I grew up thinking all kids had parks like this in their backyards! Unfortunately, I found that to be not true when my family moved away from the SoCal area when I was 12, leaving me longing for Mickey and the Gang. I continued the trek, though, almost yearly (thankfully, grandparents remained in the area!)I met my Prince Charming, and once verifying that he, too, was a Disney holic, we wed! For 25 years, Disneyland has been our go to vacation! When we need to de stress and laugh   D land here we come! We own Mickey ears, t shirts, purses, cell phone covers, antenna ears, beach towels and more. We are proud to flaunt our Disney ism! There is no  rating  I can give Disneyland  it would be like trying to judge the American Flag....or the Smithsonian...or the beach! It is an institution, and people either love it or ....like it. So, go..because you know you want to   and it is okay to love it!",Disneyland_California,2012,9,0.9623,Positive
145990800,5,United States,I was very impressed with the Nightmare Before Christmas Haunted House display. Pirates of the Caribbean was fabulous.Disneyland makes Disney World Fantasyland look like a poor imitation. Popcorn best snack there. Fireworks show must not be missed...get a central view. Get a locker to hold rain ponchos or heavy jacket and souvenirs.,Disneyland_California,2012,11,0.5984,Positive
213850503,5,Australia,"Went to Disneyland in October 2013 and had a ball. Loved the new cars land. We went with our three grandchildren and could not have planned better. The weather was great and the lines were not too long. As both my son and I have arthritic knees and feet, we were able to prebook some of the longer line rides so we did not have to stand for long. Loved Disneyland!!",Disneyland_California,2013,10,0.9017,Positive
390267580,2,United States,"We have been a few times in the last few years and the magic is gone. Long wait in lines for a small amount of fun.  Food costs are absurd, we won't be going back.",Disneyland_California,2016,7,0.5106,Positive
177386124,4,United States,"Disneyland Park is the equivalent to Magic Kingdom in Orlando. However, it just doesn't measure up. There are a lot of the same rides and some new ones too. We got to the park early on a Thursday morning which was awesome as there were no lines for the rides. However, I was disappointed that a few rides were closed. Some really popular ones too like Thunder Road (I believe that's the name).The Haunted House was closed as the park was getting ready for its Halloween festival. This park is WAY BETTER than Cali Adventure Park (which isn't worth $1!)Cost $137 PER PERSON for the 1 day hopper pass. I would not go again, but I think everyone as to go at least once!",Disneyland_California,2013,9,0.7727,Positive
232419804,5,Canada,"We went to Disneyland not expecting much since we are both in our late 20s. However, the moment we stepped foot into the park, we were back to being kids again. The magic is truly there. What an awesome time we had. We went in January so line ups were short, longest one was only 15 minutes wait. It's expensive but worth the money.",Disneyland_California,2014,1,0.705,Positive
372991979,5,Australia,"I've been to Disneyland 5 times and will never get sick of it!!!! If you can't visit in the less busy times you will need lots of patience and stamina to make the day worthwhile! The park is only so big and when its busy, you're going to have to queue, so there's no use complaining about it as there's no way around it. If you only have a day or two, make sure you plan what you really want to do so you get the most out of it. While food can be a bit pricey, if you have a big breakfast you should be good until lunch, and when you're running around the park you tend to forget how hungry you are until you start noticing everyone walking around with the bread bowls. And take advantage of the Fastpasses! They are so useful, and will save you some time but only get them for the rides you really want to ride, as you can only have one at a time. The rides I always recommend are Big Thunder Railroad, Hyperspace Mountain, Haunted Mansion and Splash Mountain. I always recommend upgrading to the park hopper (unless you're there for more than 3 days) as I find I go between the parks 3 4 times in a day. I also love how enthusiastic and dedicated the cast members are, and one time a cast member called around the park for us looking for Sleeping Beauty   s schedule so we wouldn   t miss seeing her   they really do go above and beyond! There   s really nothing bad I can say about Disneyland, although if you aren   t a massive Disney fan like me, you will probably have a different (but still amazing) experience! Even if its raining on the day you will still have a blast and queues tend to be shorter, so if your family friends are willing to go in the rain, take advantage of it!! And finally: only ride It's A Small World if: a) your kids are begging b) you've never done it before or c) if its your all time favourite ride (for some reason)   my sister and I decided to go on it for fun our last trip and after 30 seconds we both regretted it because the song is waaaaay too catchy!",Disneyland_California,2016,1,0.994,Positive
192142408,5,United States,I get a pass for the year and this lets me vacation all year ! I love to take a 2 or 3 day vay K whenever I can.,Disneyland_California,2014,1,0.6696,Positive
535068469,4,United States,"We are avid Disney World fans, but it was nice to see a different take on things. The smaller setting was a nice change of pace. Best part was how close everything is in proximity to everything else. Wish the fast pass system was the same as Disney World. ",Disneyland_California,2017,10,0.9604,Positive
343433588,4,United States,"For as many times as we have visited Disney World parks in Florida, this was our first time as a family at Disneyland. While the park was much smaller, we loved that it offered some different rides and attractions. It was also great to be able to meet Anna and Elsa without a 4 hour wait! They did have Dole Whip (a huge plus in my book), but the Cast Members at this park were nowhere near as friendly as WDW. We were very surprised that no one was really smiling or telling us to have a magical day. Also, the flashlight wavers who were moving Main Street sidewalk traffic during the parade were exceptionally rude   I understand they have to keep people moving, but if there are 10 people in front of me, urging me to  keep it moving  is not going to help me get anywhere faster. ",Disneyland_California,2016,1,-0.1222,Negative
314326256,5,Canada,"Why is everyone so nice? I just love this place really! From the old lady in the breast feeding room to the grounds keeper, everyone was super nice and professional.",Disneyland_California,2015,9,0.9508,Positive
176803463,5,United States,"Our home park is Disney World (We live in PA), but to have the chance to go where it all started was great. The parks are smaller than Disney World, but themed much better, with more attractions. Family friendly, clean, and well managed (lines were 45  min and they were always moving :) waiting was a breeze)",Disneyland_California,2013,8,0.9862,Positive
342904678,5,United States,"Yes it's crowded. Yes it's expensive. But it delivers. If you leave here without a smile from ear to ear, there's something wrong with you. Try off season and early entry to minimize wait times and crowds.",Disneyland_California,2016,1,-0.6614,Negative
450012384,4,United States,Disneyland is the happiness place on still. We planned our trip based on the Disney occupancy calendar which was definitely not how busy the park was. Oh well we still had a tremendous amount of fun and will be back for another week of fun in a couple of years. ,Disneyland_California,2017,1,0.9325,Positive
550078916,5,Canada,"Had a blast! We were here with our son & his wife. We normally go to Disneyworld but decided to change things up this year. Glad we did! We enjoyed watching the characters interact with the kids while wandering the streets, and had a blast during our tours.",Disneyland_California,2017,11,0.876,Positive
594176779,4,United States,"On our first visit as a family of 4 we were definitely overwhelmed. What we did do was amazing. Do the character breakfast, our kids loved it. There is a Mexican restaurant near the castle, it smells good....but don   t waste your money. We were disappointed. But all in all the experience was a good one and will visit again. ",Disneyland_California,2018,7,0.7717,Positive
406130633,5,United States,"We are an middle aged couple and love coming back.  Disney amazes in its ever changing gardens, pathways, food offerings, parades, shows and more.  It's fun to talk to someone many families from all over the world.",Disneyland_California,2016,8,0.8996,Positive
184927188,4,United States,"We had a wonderful time in this often overlooked attraction located in the Big Thunder Ranch area. Disney photographers were available to take pictures of us in a sleigh, with Mickey and Minnie in their holiday clothes, and Pluto and Goofy made appearances too. We colored greeting cards to be sent to service men and women. Mickey Mouse and Snowman cookies are available to purchase and decorate. Mrs. Claus walked around and gave tips and Santa was ready to greet visitors. Make sure you catch the Billy Hill and the Hillbillies show. These guys are wonderful musicians. We did a sing along and some very special guests made an appearance.",Disneyland_California,2013,11,0.9741,Positive
125565667,5,United States,Even as an adult I really enjoyed returning to the park! It really is the happiest place on earth!,Disneyland_California,2012,2,0.8638,Positive
218745938,5,United States,"Planned ahead and had a great time. Spent 3 days and rode everything more than once. Go early, you can ride the best rides during the early morning hours",Disneyland_California,2014,7,0.8519,Positive
134867453,5,United States,Try to find discount tickets before you go to the park even if you just buy them on the Disney web site.  They will be cheaper and you won't have to stand in line.,Disneyland_California,2011,11,0.0,Neutral
456316115,3,United States,"My husband and I went to Disneyland together for the first time on Sunday. I've been to the park at least 10 times since childhood but this time the magic was gone. It started with 3 of the 4 rides we wanted to go on being closed  Pirates of the Caribbean, Thunder mountain railroad, and Small World. We spent $210 for two of us for one park and were so disappointed. The ticket counter clerk should have mentioned what rides are down as we may not have wasted our time or money. Then the locker took our money without giving us change. What a ripoff! City Hall did give us our  stolen  change without any hassle plus 4 fast passes in an effort to console us but we had to wait 30 minutes to speak to an associate. The fireworks and electric light parade are spectacular! Dinner at the French Cafe was good, especially the French dip. We enjoyed our visit but won't be back for a while due to the crowds and expense. I don't know how families can afford to come here. Parking alone is $18 and lockers start at $7. Disneyland used to be the  happiest place on earth , now it's the most expensive. ",Disneyland_California,2017,2,0.6469,Positive
179635460,4,United States,It was a great time to go with very short ride lines. We'd never been and now I wish would could have stayed longer. 1 day was not long enough.,Disneyland_California,2013,9,0.7783,Positive
364218409,4,United States,Went there for a run Disney event and made a long weekend with the family. Loved the original rides that are no longer at Disney World or were never there.Food was good at the standard sit down restaurants as well as the shops and snack places being well stocked and full of nice cast members to help you.Ride times were a little long at times but with all the standard people as well as the runners that is to be expected.This was my second trip out to Disneyland and will either be my last or at east last for a long time until new attractions open,Disneyland_California,2016,1,0.9,Positive
249972758,4,Canada,"We were in Disneyland for 2 and a half days in January. The two little ones had a good time. It took till the second day for the two year old to be comfortable in the park. I believe it was all the noise. Everything was so loud. Most of the rides had their music blaring. She loved It's a Small World, but you almost needed ear plugs. The first time we went in, we held our hands over her ears. The second time we went, she was used to it.There is a lot to see. The information stands were staffed with friendly, helpful people. The staff at all the rides were friendly, but really felt rushed to get off and on some of them.There are many good rides for younger kids and some for the teens. It is a lot of walking, especially for little ones. It would be nice to have some shuttles, golf carts or little trains going from one theme park to another that you could just hop on and off.The Disney train was a good one to take to see all of the park. The monorail was also a good ride to get a view of the park.The quieter places like the Ranger Park, I think it was, were a nice respite from the noise and a chance for the kids to move around, climb, etc. and challenge themselves.It was great to be able to get fast passes for some rides. And the parent swap tickets was a great thing for us who have an older child and a little one who cannot go on the real fun rides. That way, both parents get to go.It is a very interesting place for Disney fans. A lot of fun can be had by all ages. It is a lot of money to put out for families, but most people would say it is worth it. Would be nice to have a family deal.Food is expensive and not great.I would think that the trip would only need to be made every 3 to 5 years if you have children. Wouldn't want to go every year or every 2 years. Once is enough for adults.Was really nice to be able to park the strollers and have them pretty safe. Never had anything lost or taken. But it would have been nice to be able to take the stroller closer to some of the rides, like It's a Small World, and others that are suitable for the little ones and have long lines. It's a long way to wind your way through carrying a small child, especially in the hot sun.",Disneyland_California,2015,1,0.9984,Positive
128339205,4,United Kingdom,"I've been to all the Disneys bar one (Paris, Tokyo, Florida and this one) and I think this is definitely one of the smaller ones. But it is still great fun and we definitely didn't run out of things to do. Our group was made up of a 16, 17 and 41 year old and we did not get bored at all. We initially weren't going to visit but as we were delayed by the volcanic ash cloud for 6 days we decided to, and weren't disappointed. (Visited April 2010).",Disneyland_California,2011,5,0.9623,Positive
629215489,5,United States,see and experience things that can't be see or enjoyed in Orlando.  many unique rides an sights.  if you've only been to Disney world you're missing this important and original Disney park,Disneyland_California,2017,11,0.6597,Positive
498352884,5,United States,"I drove to the Park from Woodland Hills, Ca on a Sunday, leaving at 6:45am with no traffic slowing me down.As advised, we arrived early (8AM) and walked to the back of the park and decided to go to Adventureland. We were able to immediately board the Harrison Ford, Pirates of the Carribean, Splash Mountain and Winnie the Poo rides. Some of our party had pictures taken with Winnie. I had to leave the park about noon. Before I left I went to the Orleans restaurant and had lunch (11;15 am) Again, there was no wait. I heartily recommend the gumbo. It has a very authentic flavor. The drive home was uneventful until I reached the 405 101 interchange.",Disneyland_California,2017,7,0.25,Positive
319395930,5,United States,"It was my first time ever visiting a Disney theme park and I have to say, I was thoroughly impressed. Being a 60 year old theme park (and currently celebrating it with the Diamond Celebration) they still have great modern attractions that are Lightyears ahead of any competition. And when my ticket got misplaced at the ESPN Zone restaurant, Eileen at the customer service desk was so helpful locating it for me so I could continue my tour of the parks. A big thank you to her and everyone we encountered. The Cast was great!",Disneyland_California,2015,10,0.9796,Positive
516652623,3,United States,"We went during the week in hopes of lessen the wait. Not! Everything was overpriced! Honestly, the only water fountain we found was in Tomorrow Land so we forked out $$ for drinks to get hydrated. The kids' first ride at the Park broke down during the ride after a long wait and it pretty much set the tone for their disappointment. We did the two day hopper deal and the tickets were way overpriced for the experience. Again, the long walk and wait for the outdated attractions were not that exciting or engaging for Generation Z. The kids liked Universal Studios much better; the ages 8 (boy) and 11 (girl).",Disneyland_California,2017,8,0.8947,Positive
165579979,5,United States,"fun, fun, fun! what a magical immersive place! yes, its a little pricey but, i think that make you appreciate it more. love disneyland. i like that its the same as when i was a kid but also new at the same time. disneyland, keep doing what you are doing!",Disneyland_California,2013,6,0.9706,Positive
348522659,5,United States,"I'm not one of those people who goes to Disney multiple times a year or even every year but I do enjoy it on occasion. By going every couple of years it keeps it special for the kids and doesn't ruin the magic.We have two young girls   4 and 7   and to us Disneyland is preferable to Disneyworld. It is more or less the same but more compact and not as run over by huge tour groups from overseas. It is still crowded, don't get me wrong, but it is just more managable. I also like that you can leave and grab lunch and a beer at Downtown Disney without really going off campus   it is just next to it so it is walk able or you can take the tram from Tomorrowland.",Disneyland_California,2015,7,0.9705,Positive
198853633,4,Canada,"Good and colorful attraction for kids. Kids can meet the characters, take pictures with them and take autograph. All the rides are included in the entry fee.Its better to buy at least 3 or more day pass.Downside is that it is overcrowded, food is expensive and have to wait for rides or to meet characters between 15 to 90 min there was a wait time of 3 and half hours just to meet 1 character",Disneyland_California,2014,3,0.8316,Positive
259024459,5,United States,Short lines....walked right onto boats for Small World...and right into Haunted Mansion.  Also wascactually able to SIT DOWN at restaurant in Frontierland.....only place really crowded was toontown.,Disneyland_California,2015,3,-0.4767,Negative
581411114,5,United States,You know it is. This is the only place money can buy happiness. A small (large) price to pay for said happiness.,Disneyland_California,2018,5,0.7783,Positive
311099417,5,United States,"I decided to go during the week and take my daughter out of school. The Disney Half Marathon was over the weekend and it was a holiday weekend so I knew it would be busy. I had friends go for the weekend and they said it was packed. We had a great time. We only had to get a fast pass once. Even to see the princesses and frozen there wasn't a wait. We hopped on and off most rides. The weather was a little hot. Normally we go in early October because all the Halloween stuff is up and it's cooler. But this was a great trip. Just pack a backpack with snacks and plenty of water. I carried a camel back. Also, if you go online two weeks before your trip you can order a photo pass for 70$ that will give you all your pictures from the rides and with the characters. It's a great deal! ",Disneyland_California,2015,9,0.9586,Positive
498394932,4,France,We Love our Disneyland in Paris but you cannot go wrong with the nostalgia of the original. Crowds were not fun but expected. Weather is beautiful!,Disneyland_California,2017,6,0.8994,Positive
321497633,5,United Arab Emirates,"who would not love Disney? :) My little one enjoyed her second trip here, she's 4 years old. Her first trip was when she was just a year old so she don't remember it actually except when she see the photos and videos. :)  make...More",Disneyland_California,2015,10,-0.6493,Negative
441856511,5,New Zealand,Unforgettable experience. One of the happiest days of my life was the day we strolled around here. Queues were not too long. Both me and my 34 year old partner had smiles from ear to ear,Disneyland_California,2016,9,0.8074,Positive
439972714,5,United States,"We spent 2 days for Thanksgiving. Definitely catch the fireworks, the light parade, and Small World. Customer service is always top notch and ride quality and number of guests they process is incredible. Thank you Disney.",Disneyland_California,2016,9,0.743,Positive
467597304,4,Singapore,"If you have no idea what to eat at Disneyland Anaheim, here are 2 items that you should try out during your visit, Turkey Jumbo Leg and Dole Whip. Although the Jumbo Turkey Legs at Disneyland Anaheim are relatively expensive (about $10 a pop), they   re tender, delicious and great for 2 to share! According to a reliable source (aka close friend who stays in California with annual pass to Disneyland), there are only 2 places in the world where you can get Dole Whip. Hawaii and Disneyland Anaheim. Dole Whip is a soft serve made of Dole   s pineapple juice. It was REALLY REALLY REALLY GOOD! We shall not do it any injustice by trying to describe it. An insider tip: head straight to the Tiki Room and queue for Dole Whip while you wait for the show to commence. The other queue on the outside is usually longer. Try it on your next visit to Disneyland Anaheim!",Disneyland_California,2017,1,0.9561,Positive
284694047,5,United States,It is truly magic that Disneyland is always so clean! If anyone drops something on the ground it is usually within a few minutes that a Disney employee is there sweeping it up. All the workers there are always smiling and are always very helpful.,Disneyland_California,2014,10,0.9149,Positive
494246406,3,Mexico,"Even though it does have a special magic, it has to be refurbished ASAP, everything looks too old, compared to Disney World",Disneyland_California,2017,6,0.4019,Positive
364148276,4,United States,"We only went one day and it was great! Fast passes made it possible to get to every ride we wanted to get to. I'm not sure why it took so long to get people into disneyland. It took 5 minutes per family and that was all those who already had tickets. We did lose 45 minutes just going through security and waiting to get in to Disneyland. Once we were in, we didn't wait more than 30 minutes for a ride.",Disneyland_California,2016,4,0.4819,Positive
126464531,4,United States,"Given that we were visiting during spring break and the park was fairly crowded, we were impressed with how well the crowd was handled. It was particularly nice to see that Disney has created a system wherein you can reserve time on popular rides without paying anything extra. This stands in sharp contrast to our experience at Six Flags in Dallas, where exorbitant fees are charged to get to the head of the line.",Disneyland_California,2012,3,0.8832,Positive
337013003,4,United States,"Went over New Years week. New Years eve crowd was insane! Too many people in one location. I expected that, but Disney didn't let off the midnight fireworks (due to winds). The problem was that many people (with kids) waited to see the fireworks show. Wish they would have announced that it wasn't going to happen so we all could have done something different (like sleep and then get up early when it was less crowded). Same thing happened the following night, even though the winds were at 1mph. If you plan to see the fireworks, look to the weather report and then make plans ;). That is the only reason for the 4 rating...otherwise I would have given it a 5, even with the long lines.",Disneyland_California,2015,12,-0.2828,Negative
151130166,5,United States,"Gives you a time warp back to your childhood, who wouldn't like that!! The stores are a treat to walk thru and the restaurants are A1 in their quality.",Disneyland_California,2012,11,0.2901,Positive
292929873,5,United States,"Let me first start off by saying, I am a huge Disney fan! Before this trip I had only been to Disney in Orlando and was very impressed by their first class staff, food, well everything there! When I came to Disney land I knew it would be smaller so that wasn't shocking. The thing that was surprising was that the staff was not at all what I expected. At Disney World they are welcoming, helpful, and just all around nice. You could tell they are very into their characters however at Disney Land they seem to be a grumpy, have an attitude and generally just not care. Besides that the parade and the firework show was awesome! We had a great time we just weren't impressed by the service which is what I thought Disney was all about. ",Disneyland_California,2015,7,0.9849,Positive
504633336,5,Australia,Love coming to Disneyland always a great experience to be had and the rides and attractions are alot of fun. Spent almost all day there Friday. Had a great time.,Disneyland_California,2017,7,0.9612,Positive
159083158,3,United States,"This was our second visit to Disneyland, and unlike the first time, we were not super excited about it this year. It was incredibly busy. We only had one day there, so we didn't even see half the park. We only got to go on 4 rides in 10 hours and one of those was the carousel! We did get to meet Mickey Mouse, and that is always a good time! Disneyland is a great place, we just wouldn't choose to go in April ever again. ",Disneyland_California,2013,4,0.5271,Positive
293533110,5,India,Have always loved to be in Disney land being one of the main attraction from other countries. It is unlimited fun to be there. One should include it in the itenary if visiting US with children. It is life long fun for them. There is enough of parking if you are driving from out side the city. Walk a bit and take the ride to the park. It is simply huge and takes time to see all the rides and attraction in the park. choose the rides from the beginning and than Q up there. if children are small take the cart along. Follow the planned route and finish by the end of the at the parade people start gathering close to the parade pretty early stand or sit close ti the main path other wise you may miss something good.This is one of the best attraction of the park. Generally one is tired at the end of the day and is looking to go out but don't do that.Carry enough of water etc if it is sunny day. It is very well organised and maintained place staff is very nice efficient and help ful. It is one of the oldest Disney park in the world and is also one of the best.It is imaginative and huge each attraction is well made. Take roller coaster ride to have good funsome rides are not for the small children so check before you stand in the Q or in the end you may not be allowed.If you have plenty of time spend two days to see the park at leisure. There are good hotels around.,Disneyland_California,2014,11,0.9943,Positive
257381758,4,United States,"This is the first time my wife and I have been back alone wince our honeymoon. It was very different without the kids, but there was still plenty to do. We have been here at least six times now, and find something new each time. Many rides or attractions were closed for refurbishment, which seemed to help keep the crowds down. This visit was also punctuated by a convention at the Grand Californian of  dapper lifestyle  people, which made the visit more fun due to their vintage clothes   I felt like the  cast  had multipled as we walked around the park. At night, the Royal Theatre was converted for swing dancing. Turnout was not huge, and although I saw a cast member using a clicker to take headcounts, I definitely think it was worthwhile to host the event and pay the big band which played the live music. Again, this was stepping back in time   and I don't even dance. Just watching the young dappers in their vintage garb and many tattoos and ear spools hitting the dancefloor with the old swing dancers, many of whom were clearly widowed and alone, very touching as they came together for the night. Coming without the kids, we also used our phones to look for  hidden Disney secrets  and tracked them down in the park like a scavenger hunt. Lots of fun. I didn't list this visit as a five star due to the large number of attractions out of service.",Disneyland_California,2015,2,0.9889,Positive
196288969,4,United States,"February was a good time to visit as there weren't many people there. Longest wait was 1 hr, most other rides were only 10 20 min waits.",Disneyland_California,2014,2,0.4404,Positive
439695128,5,Egypt,"this is a place that is just the best, just happy time for the whole family, loved the parades and every single minute I spent there.  cant wait to be back",Disneyland_California,2016,11,0.9153,Positive
226470511,5,United States,"I have been to LA a lot of times already but last weekend was my first time going to there.We did the 1 day park hopper and I think it's a bit short. I think a 2 day trip, 1 days for each park, is the best way to do it. All park crew I encountered were all friendly and smiling! I love the atmosphere everything seems to be real even for an adult like me.Be sure not to miss the following if you're doing the 1 days park hopper:*** Disneyland Park6:30PM ParadeFireworks (Hands down, the best fireworks display i've seen)Indiana Jones adventureSpace MountainBig Thunder MountainSplash MountainMatterhorn BobsledsStar ToursHaunted Mansion.***California Adventure ParkTower of Terror (most favorite of all!)Radiator Springs RacerSoarin over CaliforniaCalifornia ScreaminGrizzly River RunGo there early like around 730am because the parking line gets crazy around 9am. i think they always open at 9am.",Disneyland_California,2014,9,0.9903,Positive
371152645,4,United States,It's Disneyland...duh! Always a great trip. Just clean the bathrooms Disney. They are disgusting! Love this place though!!,Disneyland_California,2016,5,0.8679,Positive
472069328,5,Australia,"Okay, so I was having second thoughts about going here. Thought  why would I want to go to this childish style theme park  my partner and I almost gave it a miss. For me, the rides were average, and are more experience rides rather than 'thrill rides' Space mountain is overrated and fairly boring. Indiana Jones is the absolute best by far, pirates of the Caribbean and Haunted Mansion were awesome as well. For me, once being inside, it was little to do with the rides. More so the experience of being inside the original Disneyland. The smells as you're walking through, the happiness everywhere, the attention to detail on the rides. I'm so glad I experienced this and it is a massive highlight and memory that has stuck with me. As a Australian, the Corndogs, Turkey Legs, Salted Mangoes, Sweets, Pineapple Juice w  Ice Cream! It all won my heart. My future adventures will definitely be going to all of the second parks to check the thrill rides out in the adventure parks. Fantastic day.",Disneyland_California,2017,4,0.9889,Positive
203491757,5,United States,Some of the rides broke down and always know to use fast pass to the popular rides grab that first as you will stand in line for awhile. Disney California Cars that ride broke down twice while we were standing in line and that line can be up to a 2 1 2 hour wait not recommended for small kids which have to be at least 40 inches tall. Get the fast pass ,Disneyland_California,2014,4,-0.5255,Negative
526062583,5,United States,"We go every year to Disneyland , We got Max pass his time . It was very good not to go to get the hard copy of the fast passes.On the Photo pass, We wish there were more photographers in the park. A lot of places we had to use our own camera. ( Just an Idea) Overall always a Great Time !!!!",Disneyland_California,2017,9,0.8948,Positive
661256360,5,United States,Spring break crowds were noticeable in mid march. Max pass worth the extra money for the popular rides. The Magic Mix Fireworks was a great show! We arrived at the Fantasmic Fast Pass Area about 15 minutes before the time on the fast pass and the line was already very long and we were not really able to see once we made it to the fast past viewing area. Really enjoyed the Minnie and Friends Breakfast at the Plaza Inn.,Disneyland_California,2019,3,0.9412,Positive
153869957,5,United States,"I am 26 years old, and I still felt like a kid the whole time I was here. Everything was magical and exciting and I couldn't help but feel anxious and excited with each new ride. I think I laughed more in the afternoon we were here than I did the entire weekend. I went with my boyfriend, who sort of had everything mapped out and had a plan of attack already, but we really didn't wait long for any of the rides and had a great experience. The only ride that we waited on for over 35 minutes was Splash Mountain, which broke down the minute we got on it :( but it actually worked out cause we got a fast pass to any ride and ended up using it on Space Mountain, which in my opinion was much more exciting than Splash. We got the Park Hopper passes, so we started at the California Adventure and then hopped over to Disney around noon. We spent 14 hours at the park overall, and saw pretty much everything that was available. My favorite rides were Tower of Terror (CA Adventure Park), Indiana Jones and Space Mountain. I would say that the price is very reasonable. The attractions and rides are sooo well done and realistic and its so exciting. Go with the right person, and even the lines can be part of the fun! I loved every minute of it!",Disneyland_California,2013,2,0.9899,Positive
130826751,5,United States,"the classes were good but could be more i think, I am not sure that they realize that when a teacher books them, they are really wanting an indepth class in the area they book.",Disneyland_California,2012,5,-0.1263,Negative
645384128,5,United Kingdom,A magical place where dreams do come true. Met with the main man himself mr mouse. We explored Disneyland and watched the parade  highly recommend. We then went over to California adventures which was really good but the queues were pretty long. Churros weren   t the best I wouldn   t bother buying them. Souvenir shop caused some damage to my bank balance. I can   t wait to go back!!! ,Disneyland_California,2019,1,0.9005,Positive
536525343,4,Australia,"It was our first time here and we loved it. We got there as the park opened and the lines were massive, but they moved quickly. The park was beautiful and the rides and attractions are fantastic! Disney manages the crowds so well, and the longest we waited was for one ride for 45 minutes. Everything else was less than half an hour. It was a lovely day out, the food was great and the staff were lovely. It's quite expensive once inside (and also to purchase tickets), but it's Disneyland so what do you expect! My fiance and I are a couple with no children yet, but the park proves you are never too old to feel the magic of Disney!",Disneyland_California,2017,9,0.99,Positive
162539193,5,United States,"My granddaughter and I visited over the Memorial Day weekend. We just got in at a good time to pose with characters for pictures. The place was absolutely a joy. Some lines were crazy, but we can always come again.  A beautiful visit!",Disneyland_California,2013,5,0.8569,Positive
238400903,5,United States,I went to propose to my girl on our anniversary. Very fun time and we loved it. Would recommend this park to everyone.,Disneyland_California,2014,10,0.8748,Positive
230732521,5,United Kingdom,Really great family resort with plenty to see and do. There is always something going on .  Kids will love it here,Disneyland_California,2014,8,0.8622,Positive
496291273,5,United States,"How can it not be a 5 5?  Crowded, but manageable.  Hot, but doable. Fast passes worked well. Went to DL and DCA.  Still Magical and fun.",Disneyland_California,2017,6,0.7964,Positive
608525355,4,United States,"Lots of people as expected but well behaved.   Came on a Monday before school started.   Any day is a good day,  just enjoy ...  Enjoy!",Disneyland_California,2018,8,0.9468,Positive
379955271,5,New Zealand,Can't wait to go again. Will definitely go again next year. Fast pass is great. Long lines but not ridiculous probably due to time of year we went,Disneyland_California,2016,6,0.724,Positive
314554603,5,United States,"Disney does it right! We went to the Halloween party and were so impressed. We loved every minute of it. We were there for 6 days and loved the parades, rides, and fireworks. The park is kept very clean and the cast members are always helpful and friendly. We will go back!",Disneyland_California,2015,9,0.9766,Positive
637656744,5,United States,"We went December 2 and thought we may avoid crowds....but were wrong. However, the trip was amazing! Sights, rides, food, Disneyland is a fantastically magical place! We had ages from 6 to 90 and loved every minute. Our 6 year old girls especially loved the Bibbidy Bobbidy Salon and treatment (make reservations) that transformed them into princesses. The older kids loved the roller coasters (splurge and get the Max Pass for 10 bucks to get preference in lines). And we all loved the parade (get there 30 minutes early on the street to get a spot) and the snow after fireworks.",Disneyland_California,2018,12,0.9492,Positive
122502798,5,United States,"Disneyland during the holidays is an amazing place. The decorations in the park really brings the holiday spirit to life.If you are planning to go for the FIRST time, then the Christmas New Years holiday season may NOT be the best time to go because the added season decor and holiday shows brings more people to the park and the lines for the rides become longer than normal. On New Years Eve, the park becomes a huge mass of celebrating humanity.... in spite of the masses, it is a wonderful and safe place to ring in the New Year and enjoy the fireworks, water shows and light shows.... DO NOT expect to be able to ride as many attractions and you will not be disappointed. Just enjoy the season and the celebration. Soak up the spirit of the holidays in the park.",Disneyland_California,2011,12,0.9881,Positive
